"CSS3","","10.0","16.0","Experimental","No","Experimental","No"
"CSS3","","10.0","16.0","Experimental","No","Experimental","No"
"CSS3","","10.0","16.0","Experimental","No","Experimental","No"
"CSS3","","10.0","16.0","Experimental","No","Experimental","No"
"CSS3","","10.0","16.0","Experimental","No","Experimental","No"
"Flexible Box Layout","Flexible Box Layout","Flexible Box Layout","Flexible Box Layout","Flexible Box Layout","Flexible Box Layout","Flexible Box Layout","Flexible Box Layout"
"ML1","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"ML1","","11.0","22.0","29.0","No","2.12","No"
"ML1","","11.0","22.0","29.0","No","No","No"
"ML1","","11.0","22.0","29.0","No","2.12","No"
"ML1","","11.0","28.0","29.0","No","No","No"
"ML1","","11.0","22.0","29.0","No","2.12","No"
"ML1","","11.0","22.0","29.0","No","No","No"
"ML1","","11.0","28.0","29.0","No","No","No"
"ML1","","11.0","22.0","29.0","No","2.12","No"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Regions","Regions","Regions","Regions","Regions","Regions","Regions","Regions"
"ML1","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"ML1","","10.0","No","Nightly build","No","No","No"
"ML1","","10.0","No","Nightly build","No","No","No"
"ML1","","No","No","Nightly build","No","No","No"
"ML1","","10.0","No","Nightly build","No","No","No"
"ML1","","10.0","No","Nightly build","No","No","No"
"ML1","","10.0","No","Nightly build","No","No","No"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Exclusions","Exclusions","Exclusions","Exclusions","Exclusions","Exclusions","Exclusions","Exclusions"
"ML1","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"ML1","","10.0","No","Nightly build","No","No","No"
"ML1","","10.0","No","Nightly build","No","No","No"
"Shapes","Shapes","Shapes","Shapes","Shapes","Shapes","Shapes","Shapes"
"ML1","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"ML1","","10.0","No","Nightly build","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"Masking","Masking","Masking","Masking","Masking","Masking","Masking","Masking"
"CSS2","","8.0","1.0","85","Yes","1.0","5.0"
"ML1","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"ML1","","No","1.9.1","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","Partial","Partial","Partial","Partial","Partial"
"ML1","","No","No","Experimental","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","Experimental","No","No","No"
"ML1","","No","No","Experimental","No","No","No"
"ML1","","No","No","Experimental","No","No","No"
"ML1","","No","No","Experimental","No","No","No"
"ML1","","No","No","Experimental","No","No","No"
"ML1","","No","No","Experimental","No","No","No"
"ML1","","No","20.0","No","No","No","No"
"Compositing and Blending","Compositing and Blending","Compositing and Blending","Compositing and Blending","Compositing and Blending","Compositing and Blending","Compositing and Blending","Compositing and Blending"
"ML1","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"ML1","","No","27.0","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","28.0","No","No","No","No"
"Filter Effects","Filter Effects","Filter Effects","Filter Effects","Filter Effects","Filter Effects","Filter Effects","Filter Effects"
"ML1","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"ML1","","No","35.0","18.0","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"Pointer events","Pointer events","Pointer events","Pointer events","Pointer events","Pointer events","Pointer events","Pointer events"
"SVG 1.1  / CSS4","","11.0","1.9.2","530","No","2.0","No"
"CSS","","11.0","29.0","No","No","No","No"
"Line Grid","Line Grid","Line Grid","Line Grid","Line Grid","Line Grid","Line Grid","Line Grid"
"ML1","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"@counter-style","@counter-style","@counter-style","@counter-style","@counter-style","@counter-style","@counter-style","@counter-style"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"@font-face","@font-face","@font-face","@font-face","@font-face","@font-face","@font-face","@font-face"
"CSS3","","Yes","Yes","Yes","Yes","Yes","Yes"
"CSS3","","Yes","Yes","Yes","Yes","Yes","Yes"
"CSS3","","Yes","Yes","No","No","No","Yes"
"CSS3","","Yes","Yes","Yes","Yes","Yes","Yes"
"CSS3","","Yes","Yes","Yes","Yes","Yes","Yes"
"CSS3","","Yes","Partial","Partial","Yes","Incorrect","Yes"
"CSS3","","Yes","Yes","Yes","Yes","Yes","Yes"
"CSS3","","Yes","No","No","No","No","No"
"@viewport","@viewport","@viewport","@viewport","@viewport","@viewport","@viewport","@viewport"
"CSS3","","10.0","No","No","No","2.7","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","10.0","No","No","No","2.7","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","No","No"
"CSS3","","No","No","No","No","2.7","No"
"CSS3","","No","No","No","No","2.7","No"
"CSS3","","No","No","No","No","2.7","No"
"CSS3","","No","No","No","No","2.7","No"
"CSS3","","No","No","No","No","No","No"
"@filter","@filter","@filter","@filter","@filter","@filter","@filter","@filter"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"ML1","","No","No","No","No","No","No"
"","","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
"Numbers","Numbers","Numbers","Numbers","Numbers","Numbers","Numbers","Numbers","Numbers"
"CSS2","","A floating-point number","3.0","1.0","85","Yes","1.0","6.0"
"CSS2","","number followed by units","3.0","1.0","85","Yes","1.0","6.0"
"CSS2","","number followed by %","3.0","1.0","85","Yes","1.0","6.0"
"CSS2","","An integer","3.0","1.0","85","Yes","1.0","6.0"
"CSS3","","number angle-unit","9.0","Yes","Partial","Partial","Partial","No"
"CSS3","","number time-unit","9.0","2.0","Yes","Yes","2.5","No"
"CSS3","","number frequency-unit","No","No","Yes","Yes","No","No"
"CSS3","","Remaining space","No","No","No","No","No","No"
"Strings","Strings","Strings","Strings","Strings","Strings","Strings","Strings","Strings"
"CSS2","","String","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Unicode escapes","6.0","1.0","85","Yes","1.0","Yes"
"Functions","Functions","Functions","Functions","Functions","Functions","Functions","Functions","Functions"
"CSS2","","A rectangle","8.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Uniform Resource Identifier","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","","8.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Attribute identifier","8.0","1.0","85","Yes","1.0","Yes"
"CSS3/ML1","","","9.0","16.0","Yes","No","No","No"
"CSS3/ML1","","Toggling between values","No","No","No","No","No","No"
"CSS3/ML1","","Repeat n times","No","31.0","No","No","No","No"
"Colors","Colors","Colors","Colors","Colors","Colors","Colors","Colors","Colors"
"CSS2","HTML4 color keywords","16 predefined web colors","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Hexadecimal notation","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","RGB notation","4.0","1.0","85","Yes","1.0","Yes"
"CSS2","","28 predefined system colors","3.0","1.0","85","Yes","1.0","Yes"
"CSS3","SVG color keywords","","8.0","Yes","Yes","Yes","Yes","?"
"CSS3","","The value of the  property.","9.0","1.8","528","Yes","2.1","?"
"CSS3","","RGBA notation","9.0","1.9","525","4.0","2.2","6.0"
"CSS3","","HSL notation","9.0","1.5","525","3.5.5","2.1","No"
"CSS3","","HSLA notation","9.0","1.9","525","3.5.5","2.2","No"
"CSS3","","Full transparency","9.0","1.9","525","4.0","Partial","Partial"
"Image values","Image values","Image values","Image values","Image values","Image values","Image values","Image values","Image values"
"CSS2","","Image types","3.0","1.0","85","Yes","1.0","Yes"
"CSS3","","Image types","No","No","No","No","No","No"
"CSS3","","Image types","No","No","No","No","No","No"
"CSS3","","Image types","10.0","16.0","Experimental","No","Experimental","No"
"CSS3","","Image types","10.0","16.0","Experimental","No","Experimental","No"
"CSS3","","Color gradients","10.0","16.0","Experimental","No","Experimental","No"
"CSS3","","Color gradients","10.0","16.0","Experimental","No","Experimental","No"
"CSS3","","Color gradients","10.0","16.0","Experimental","No","Experimental","No"
"CSS3","","Color gradients","10.0","16.0","Experimental","No","Experimental","No"
"CSS4","","","No","No","No","No","No","No"
"CSS4","","","No","No","No","No","No","No"
"CSS4","","Reproduce element","No","Experimental","No","No","No","No"
"CSS4","","Transitioning between images","No","No","No","No","No","No"
"CSS4","","Resolution negotiation","No","No","No","No","No","No"
"Counter Styles","Counter Styles","Counter Styles","Counter Styles","Counter Styles","Counter Styles","Counter Styles","Counter Styles","Counter Styles"
"CSS3","","Anonymous Counter Styles","No","No","No","No","No","No"
"Keywords","Keywords","Keywords","Keywords","Keywords","Keywords","Keywords","Keywords","Keywords"
"CSS2","","Automatically calculated","6.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Inherited from the parent","8.0","1.0","85","Yes","1.0","Yes"
"CSS3","","","No","19.0","125","No","No","No"
"Units","Units","Units","Units","Units","Units","Units","Units","Units"
"CSS2","","Pixel","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Point","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Pica","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Centimetre","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Millimetre","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","inch","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","em","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","ex","3.0","1.0","85","Yes","1.0","Yes"
"CSS2","","Percent","3.0","1.0","85","Yes","1.0","Yes"
"CSS3","","Degree","9.0","1.9.1","Yes","Yes","2.5","No"
"CSS3","","Grad","9.0","1.9.1","Yes","Yes","2.5","No"
"CSS3","","Radian","9.0","1.9.1","Yes","Yes","2.5","No"
"CSS3","","turn","9.0","13.0","No","No","No","No"
"CSS3","","Millisecond","9.0","2.0","Yes","Yes","2.5","No"
"CSS3","","Second","9.0","2.0","Yes","Yes","2.5","No"
"CSS3","","Hertz","No","No","Yes","Yes","No","No"
"CSS3","","Kilohertz","No","No","Yes","Yes","No","No"
"CSS3","","Dots per inch","No","1.9.1","No","4.1","2.5","No"
"CSS3","","Dots per centimetre","No","1.9.1","No","4.1","2.5","No"
"CSS3","","Dots per pixel-unit","No","16.0","No","?","No","No"
"CSS3","","Cells in the layout-grid","No","No","No","No","No","No"
"CSS3","","Remaining space in a series of length values","No","No","No","No","No","No"
"CSS3","","the font size of the root element","9.0","1.9.2","Yes","No","2.10.229","No"
"CSS3","","the viewport's width","9.0","19.0","28.0","No","No","No"
"CSS3","","the viewport's height","9.0","19.0","28.0","No","No","No"
"CSS3","","equal to the smaller of ‘vw’ or ‘vh’.","No","19.0","28.0","No","No","No"
"CSS3","","equal to the larger of ‘vw’ or ‘vh’.","No","19.0","28.0","No","No","No"
"CSS3","","the width of the ""0"" (ZERO, U+0030) glyph found in the font for the font size used to render.","No","1.9.1","No","No","No","No"
"Filter Effects","Filter Effects","Filter Effects","Filter Effects","Filter Effects","Filter Effects","Filter Effects","Filter Effects","Filter Effects"
"ML1","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"ML1","","","No","No","18.0","No","No","No"
"ML1","","","No","No","18.0","No","No","No"
"ML1","","","No","No","18.0","No","No","No"
"ML1","","","No","No","18.0","No","No","No"
"ML1","","","No","No","18.0","No","No","No"
"ML1","","","No","No","18.0","No","No","No"
"ML1","","","No","No","18.0","No","No","No"
"ML1","","","No","No","18.0","No","No","No"
"ML1","","","No","No","18.0","No","No","No"
"ML1","","","No","No","18.0","No","No","No"
"ML1","","","No","No","18.0","No","No","No"
"Variables","Variables","Variables","Variables","Variables","Variables","Variables","Variables","Variables"
"ML1","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\","/!\ This cell is not defined /!\"
"ML1","","define variable","No","29.0","Experimental","No","No","No"
"ML1","","use variable","No","29.0","Experimental","No","No","No"
"","","","Trident","Gecko","WebKit","KHTML","Presto","Prince"
